,Customer_num,Product_num
7624,C_475245,P_14546
7625,C_475352,P_7819
7626,C_475361,P_12294
7627,C_475470,P_31707
7628,C_4758,P_15307
7629,C_475976,P_12105
7630,C_476213,P_14546
7631,C_476238,P_7819
7632,C_476603,P_10268
7633,C_476625,P_30643
7634,C_476850,P_39638
7635,C_477347,P_7117
7636,C_477357,P_14546
7637,C_477460,P_7819
7638,C_477610,P_4822
7639,C_477821,P_7048
7640,C_478062,P_12990
7641,C_4784,P_7819
7642,C_47906,P_15307
7643,C_479165,P_17036
7644,C_479313,P_28626
7645,C_479424,P_14591
7646,C_479686,P_14546
7647,C_480294,P_12777
7648,C_480570,P_7819
7649,C_481115,P_7819
7650,C_481171,P_7819
7651,C_481747,P_2295
7652,C_482162,P_7819
7653,C_482418,P_14546
7654,C_482468,P_19340
7655,C_482523,P_4299
7656,C_482634,P_12216
7657,C_482666,P_4483
7658,C_483157,P_44783
7659,C_48331,P_24677
7660,C_483460,P_18838
7661,C_483612,P_14546
7662,C_483622,P_7819
7663,C_48364,P_20963
7664,C_483741,P_33338
7665,C_483819,P_25875
7666,C_484047,P_22034
7667,C_484071,P_7819
7668,C_484279,P_4919
7669,C_484303,P_18536
7670,C_484406,P_33897
7671,C_484415,P_7819
7672,C_484609,P_7819
7673,C_485121,P_14712
7674,C_485178,P_4250
7675,C_485207,P_15307
7676,C_485334,P_7819
7677,C_48538,P_33748
7678,C_485420,P_12777
7679,C_485758,P_18530
7680,C_4858,P_14546
7681,C_485910,P_5080
7682,C_486104,P_4919
7683,C_486640,P_14546
7684,C_486698,P_34798
7685,C_487136,P_40568
7686,C_487458,P_12256
7687,C_487470,P_4822
7688,C_487622,P_9899
7689,C_487735,P_37203
7690,C_487829,P_12777
7691,C_487931,P_14838
7692,C_488004,P_7819
7693,C_488300,P_14546
7694,C_488508,P_4822
7695,C_48851,P_24677
7696,C_488822,P_15307
7697,C_489046,P_7819
7698,C_489390,P_35192
7699,C_489543,P_24255
7700,C_489563,P_13070
7701,C_489843,P_9239
7702,C_48999,P_16717
7703,C_490853,P_42096
7704,C_491242,P_30876
7705,C_491385,P_12777
7706,C_491924,P_11191
7707,C_491935,P_4186
7708,C_492210,P_30644
7709,C_492343,P_35379
7710,C_492386,P_3607
7711,C_492620,P_6481
7712,C_493396,P_4822
7713,C_493425,P_12777
7714,C_493640,P_7819
7715,C_494256,P_14546
7716,C_494465,P_13947
7717,C_494731,P_14546
7718,C_494787,P_7030
7719,C_494930,P_12777
7720,C_49502,P_7819
7721,C_495164,P_41282
7722,C_495175,P_14546
7723,C_495501,P_12777
7724,C_495924,P_14546
7725,C_496604,P_4822
7726,C_496955,P_5013
7727,C_496988,P_31038
7728,C_497033,P_7819
7729,C_497086,P_9169
7730,C_497104,P_31267
7731,C_497168,P_29640
7732,C_497259,P_7819
7733,C_49726,P_7819
7734,C_497354,P_7819
7735,C_497391,P_14546
7736,C_497455,P_44274
7737,C_497617,P_12304
7738,C_497688,P_40519
7739,C_49773,P_15317
7740,C_497920,P_7819
7741,C_498133,P_24313
7742,C_49818,P_15307
7743,C_498349,P_7819
7744,C_498891,P_12311
7745,C_499044,P_7819
7746,C_4995,P_28599
7747,C_499563,P_7819
7748,C_499934,P_15307
7749,C_500274,P_11706
7750,C_50077,P_7819
7751,C_500822,P_15193
7752,C_501493,P_14546
7753,C_501536,P_7819
7754,C_501614,P_16717
7755,C_501640,P_43947
7756,C_501851,P_14546
7757,C_501967,P_12777
7758,C_502051,P_4822
7759,C_502296,P_17630
7760,C_502541,P_18536
7761,C_502635,P_8175
7762,C_502707,P_4822
7763,C_503273,P_14546
7764,C_503333,P_457
7765,C_503397,P_4867
7766,C_503651,P_14546
7767,C_504022,P_8939
7768,C_504103,P_14546
7769,C_504313,P_43849
7770,C_50532,P_37716
7771,C_505595,P_7819
7772,C_505724,P_14546
7773,C_506204,P_4822
7774,C_506287,P_42747
7775,C_506308,P_14546
7776,C_506594,P_31761
7777,C_506602,P_30858
7778,C_507388,P_7819
7779,C_50754,P_14546
7780,C_507600,P_7819
7781,C_507847,P_29699
7782,C_507884,P_14546
7783,C_507985,P_2428
7784,C_507993,P_14715
7785,C_509085,P_38234
7786,C_509318,P_7782
7787,C_509475,P_40685
7788,C_510241,P_3134
7789,C_510470,P_35379
7790,C_510506,P_20301
7791,C_510596,P_13649
7792,C_510750,P_30643
7793,C_510782,P_14591
7794,C_510818,P_36299
7795,C_510834,P_18740
7796,C_510883,P_7031
7797,C_511246,P_7819
7798,C_511644,P_30589
7799,C_511710,P_28160
7800,C_51200,P_7819
7801,C_512196,P_44256
7802,C_512217,P_1926
7803,C_512239,P_12777
7804,C_512708,P_14546
7805,C_512947,P_38238
7806,C_513071,P_40519
7807,C_513181,P_15307
7808,C_513468,P_38061
7809,C_513698,P_4822
7810,C_513868,P_7819
7811,C_51400,P_44256
7812,C_51414,P_12777
7813,C_51472,P_37292
7814,C_514776,P_14546
7815,C_514905,P_6610
7816,C_51499,P_12216
7817,C_515033,P_14546
7818,C_51535,P_28718
7819,C_515500,P_1926
7820,C_515845,P_4822
7821,C_515947,P_12777
7822,C_516469,P_3135
7823,C_516635,P_15473
7824,C_516822,P_6058
7825,C_5171,P_26149
7826,C_517289,P_7819
7827,C_51758,P_9169
7828,C_517954,P_14546
7829,C_518195,P_2341
7830,C_518228,P_28429
7831,C_518308,P_25396
7832,C_518446,P_27571
7833,C_518745,P_15564
7834,C_519069,P_35379
7835,C_51948,P_7708
7836,C_519511,P_1353
7837,C_520164,P_14546
7838,C_520635,P_36062
7839,C_520638,P_7819
7840,C_520642,P_20986
7841,C_520747,P_1926
7842,C_520781,P_14546
7843,C_521170,P_7819
7844,C_521356,P_4052
7845,C_521796,P_1926
7846,C_522296,P_7819
7847,C_522697,P_19709
7848,C_522874,P_7819
7849,C_523157,P_7819
7850,C_523501,P_7819
7851,C_523566,P_14546
7852,C_523606,P_15366
7853,C_524389,P_12777
7854,C_524449,P_4822
7855,C_524521,P_16717
7856,C_524574,P_4822
7857,C_524575,P_4822
7858,C_524582,P_18256
7859,C_524789,P_4919
7860,C_524821,P_7819
7861,C_525150,P_28729
7862,C_525393,P_21387
7863,C_525413,P_3061
7864,C_525445,P_29640
7865,C_525537,P_25458
7866,C_525860,P_9168
7867,C_52590,P_7819
7868,C_526404,P_9169
7869,C_526529,P_4822
7870,C_526600,P_34402
7871,C_526875,P_18524
7872,C_526877,P_28407
7873,C_526929,P_16923
7874,C_527244,P_7819
7875,C_527426,P_12777
7876,C_527509,P_7819
7877,C_527652,P_14546
7878,C_527836,P_4822
7879,C_528122,P_8615
7880,C_528379,P_7819
7881,C_528768,P_40519
7882,C_52885,P_10107
7883,C_529008,P_4822
7884,C_529278,P_12777
7885,C_529481,P_14546
7886,C_529756,P_26559
7887,C_529778,P_44613
7888,C_530127,P_8625
7889,C_530618,P_25275
7890,C_530750,P_14546
7891,C_530901,P_7819
7892,C_531066,P_7833
7893,C_531098,P_7819
7894,C_531819,P_313
7895,C_531858,P_28306
7896,C_53195,P_21581
7897,C_531966,P_25816
7898,C_532417,P_471
7899,C_532544,P_15307
7900,C_532637,P_14546
7901,C_532642,P_7303
7902,C_533225,P_10370
7903,C_533565,P_2211
7904,C_53365,P_14546
7905,C_53382,P_14546
7906,C_533953,P_13315
7907,C_534366,P_26913
7908,C_534426,P_14546
7909,C_534553,P_14546
7910,C_535257,P_12777
7911,C_535259,P_32239
7912,C_535578,P_9926
7913,C_535939,P_7819
7914,C_536277,P_29855
7915,C_536316,P_12304
7916,C_536509,P_44256
7917,C_536577,P_14591
7918,C_536849,P_14546
7919,C_537445,P_12777
7920,C_538196,P_24677
7921,C_538199,P_12256
7922,C_538414,P_28669
7923,C_539286,P_15472
7924,C_539337,P_7819
7925,C_539355,P_19364
7926,C_539563,P_18109
7927,C_539745,P_24269
7928,C_539801,P_9766
7929,C_540009,P_42803
7930,C_54075,P_7819
7931,C_540946,P_9510
7932,C_541446,P_7819
7933,C_541547,P_4822
7934,C_541775,P_7819
7935,C_542490,P_14546
7936,C_542591,P_7819
7937,C_542651,P_44198
7938,C_542746,P_30259
7939,C_542777,P_17973
7940,C_543296,P_7819
7941,C_544740,P_34657
7942,C_544908,P_12777
7943,C_545467,P_9361
7944,C_545708,P_40174
7945,C_545816,P_4595
7946,C_546010,P_17899
7947,C_546181,P_44458
7948,C_546504,P_12777
7949,C_546597,P_20759
7950,C_546846,P_40519
7951,C_546943,P_14546
7952,C_547007,P_6095
7953,C_547201,P_4822
7954,C_54756,P_29640
7955,C_547773,P_38646
7956,C_548078,P_14829
7957,C_548204,P_4822
7958,C_548400,P_7819
7959,C_54869,P_12777
7960,C_549776,P_14546
7961,C_549780,P_4822
7962,C_550175,P_7819
7963,C_550372,P_10107
7964,C_550670,P_3248
7965,C_550833,P_7782
7966,C_550872,P_27571
7967,C_550909,P_14546
7968,C_551162,P_14546
7969,C_551194,P_14546
7970,C_551636,P_33907
7971,C_551740,P_14591
7972,C_552202,P_15307
7973,C_552343,P_24677
7974,C_552904,P_7819
7975,C_552960,P_14546
7976,C_553294,P_30971
7977,C_553332,P_7819
7978,C_553369,P_8391
7979,C_553677,P_41164
7980,C_553892,P_7819
7981,C_553931,P_7819
7982,C_553941,P_25708
7983,C_554478,P_14546
7984,C_554774,P_30878
7985,C_554857,P_18538
7986,C_554913,P_7819
7987,C_555014,P_14546
7988,C_55542,P_40519
7989,C_555721,P_4667
7990,C_555787,P_43506
7991,C_555802,P_40080
7992,C_555914,P_14546
7993,C_55612,P_41224
7994,C_55641,P_7819
7995,C_556676,P_2545
7996,C_5569,P_2725
7997,C_557255,P_44184
7998,C_557685,P_14546
7999,C_558044,P_21295
8000,C_558391,P_12777
8001,C_558915,P_7819
8002,C_559275,P_41373
8003,C_559358,P_10182
8004,C_559421,P_4822
8005,C_559497,P_27726
8006,C_55953,P_534
8007,C_559808,P_14546
8008,C_560550,P_34817
8009,C_56128,P_29640
8010,C_561483,P_27901
8011,C_561520,P_14546
8012,C_561667,P_747
8013,C_561733,P_44274
8014,C_561770,P_5341
8015,C_561814,P_7304
8016,C_562033,P_12777
8017,C_56241,P_7819
8018,C_562417,P_7819
8019,C_562762,P_7819
8020,C_562990,P_7819
8021,C_563018,P_25452
8022,C_563041,P_42788
8023,C_56322,P_14546
8024,C_564147,P_26566
8025,C_564338,P_7819
8026,C_564453,P_24033
8027,C_564555,P_14546
8028,C_56456,P_2211
8029,C_564757,P_2211
8030,C_565663,P_40519
8031,C_565837,P_20668
8032,C_56596,P_17185
8033,C_566132,P_7897
8034,C_566322,P_12777
8035,C_567540,P_7819
8036,C_567778,P_7819
8037,C_567981,P_34647
8038,C_568298,P_14591
8039,C_568357,P_7819
8040,C_569082,P_38061
8041,C_569147,P_14546
8042,C_569184,P_3254
8043,C_569322,P_7819
8044,C_569611,P_2422
8045,C_569863,P_44216
8046,C_570011,P_12777
8047,C_570052,P_7819
8048,C_570063,P_534
8049,C_570408,P_17904
8050,C_570550,P_35159
8051,C_57082,P_18530
8052,C_570864,P_4156
8053,C_570932,P_14546
8054,C_570992,P_7819
8055,C_57143,P_7819
8056,C_571448,P_4822
8057,C_571863,P_9169
8058,C_572344,P_7244
8059,C_572658,P_4822
8060,C_572860,P_458
8061,C_573435,P_2342
8062,C_57365,P_14829
8063,C_57371,P_6136
8064,C_573898,P_15307
8065,C_574054,P_44184
8066,C_574149,P_17521
8067,C_574924,P_471
8068,C_57500,P_940
8069,C_575022,P_15307
8070,C_575125,P_12777
8071,C_575268,P_14591
8072,C_575292,P_12777
8073,C_575395,P_7819
8074,C_575498,P_458
8075,C_575581,P_7819
8076,C_575780,P_15307
8077,C_576141,P_34833
8078,C_57621,P_4822
8079,C_576479,P_7819
8080,C_576554,P_14546
8081,C_576767,P_44226
8082,C_576832,P_14838
8083,C_577041,P_7819
8084,C_577836,P_14546
8085,C_577909,P_14546
8086,C_578095,P_30782
8087,C_578254,P_14591
8088,C_578383,P_40519
8089,C_578539,P_40519
8090,C_578754,P_14546
8091,C_579098,P_40519
8092,C_579255,P_1926
8093,C_579740,P_14546
8094,C_580002,P_12777
8095,C_580349,P_4822
8096,C_581083,P_16717
8097,C_581347,P_2239
8098,C_581445,P_7819
8099,C_581473,P_27362
8100,C_581666,P_7819
8101,C_581848,P_14546
8102,C_582088,P_25458
8103,C_582127,P_7819
8104,C_582800,P_8790
8105,C_582894,P_7819
8106,C_582956,P_1011
8107,C_583364,P_14546
8108,C_583390,P_15307
8109,C_583468,P_7819
8110,C_583516,P_14546
8111,C_583695,P_7819
8112,C_583981,P_40519
8113,C_583985,P_7819
8114,C_584127,P_24339
8115,C_584255,P_12777
8116,C_584300,P_14546
8117,C_584360,P_7819
8118,C_585252,P_14546
8119,C_585283,P_34933
8120,C_585308,P_25919
8121,C_585579,P_14546
8122,C_58569,P_35326
8123,C_585723,P_4667
8124,C_585830,P_26557
8125,C_586108,P_9169
8126,C_586254,P_19715
8127,C_586265,P_7819
8128,C_586428,P_9224
8129,C_586575,P_7819
8130,C_58673,P_14546
8131,C_587287,P_33407
8132,C_587374,P_14546
8133,C_587546,P_4822
8134,C_587696,P_2536
8135,C_588015,P_37201
8136,C_58821,P_2137
8137,C_588290,P_19340
8138,C_588319,P_2850
8139,C_588384,P_7819
8140,C_588451,P_14591
8141,C_58893,P_14546
8142,C_589019,P_40715
8143,C_589372,P_38105
8144,C_589399,P_2342
8145,C_589509,P_29177
8146,C_589583,P_4822
8147,C_589875,P_14546
8148,C_590019,P_18880
8149,C_590288,P_14546
8150,C_590569,P_7819
8151,C_590899,P_4822
8152,C_59100,P_12777
8153,C_591244,P_13813
8154,C_591362,P_4822
8155,C_591546,P_17595
8156,C_591937,P_40519
8157,C_592226,P_9169
8158,C_592337,P_13204
8159,C_592526,P_15307
8160,C_592659,P_14546
8161,C_592694,P_7819
8162,C_592772,P_7819
8163,C_592871,P_31643
8164,C_593376,P_457
8165,C_593472,P_7782
8166,C_593682,P_14546
8167,C_594259,P_37590
8168,C_594457,P_12777
8169,C_594517,P_18995
8170,C_594536,P_30343
8171,C_594668,P_13487
8172,C_595017,P_17958
8173,C_595242,P_14546
8174,C_595317,P_16440
8175,C_595902,P_12777
8176,C_596023,P_41250
8177,C_596173,P_12777
8178,C_596891,P_15054
8179,C_59706,P_313
8180,C_597301,P_14546
8181,C_597600,P_7819
8182,C_597714,P_10370
8183,C_597733,P_7819
8184,C_598116,P_12777
8185,C_599026,P_36046
8186,C_599078,P_29916
8187,C_599204,P_25939
8188,C_599370,P_39619
8189,C_59939,P_19894
8190,C_599959,P_33505
8191,C_600149,P_14546
8192,C_600443,P_30644
8193,C_600757,P_7819
8194,C_601029,P_14546
8195,C_6012,P_10107
8196,C_601356,P_31766
8197,C_602099,P_25553
8198,C_603215,P_7819
8199,C_603222,P_9168
8200,C_603407,P_7819
8201,C_603661,P_14546
8202,C_603824,P_36225
8203,C_603876,P_14546
8204,C_604332,P_34326
8205,C_604656,P_18470
8206,C_605173,P_25710
8207,C_605311,P_11562
8208,C_605451,P_17038
8209,C_605473,P_14546
8210,C_60556,P_4183
8211,C_605748,P_14629
8212,C_606139,P_32162
8213,C_606839,P_4822
8214,C_607421,P_8625
8215,C_607577,P_40589
8216,C_60772,P_7819
8217,C_607785,P_14546
8218,C_607986,P_14546
8219,C_607992,P_44452
8220,C_60820,P_8790
8221,C_608698,P_12256
8222,C_608702,P_34771
8223,C_608839,P_12777
8224,C_609382,P_11156
8225,C_609430,P_20436
8226,C_60951,P_30467
8227,C_609533,P_14546
8228,C_609751,P_4919
8229,C_609789,P_18949
8230,C_609963,P_31038
8231,C_610371,P_12777
8232,C_610389,P_8610
8233,C_610769,P_41818
8234,C_610861,P_9168
8235,C_61095,P_2795
8236,C_610960,P_4822
8237,C_611336,P_7819
8238,C_611352,P_15307
8239,C_611405,P_7819
8240,C_611471,P_14838
8241,C_611515,P_30817
8242,C_61153,P_40519
8243,C_611575,P_18395
8244,C_612269,P_44703
8245,C_612326,P_14838
8246,C_61239,P_9169
8247,C_612561,P_12777
8248,C_612767,P_15473
8249,C_613032,P_12777
8250,C_613052,P_11167
8251,C_613234,P_2226
8252,C_613382,P_14546
8253,C_613507,P_41478
8254,C_613708,P_12777
8255,C_614640,P_7819
8256,C_615820,P_4822
8257,C_615850,P_4919
8258,C_616017,P_44268
8259,C_616355,P_14546
8260,C_616577,P_9534
8261,C_617101,P_15472
8262,C_617376,P_15472
8263,C_617445,P_14546
8264,C_617572,P_14546
8265,C_617765,P_10052
8266,C_617985,P_1382
8267,C_618151,P_3350
8268,C_618361,P_4919
8269,C_618474,P_18099
8270,C_618515,P_14712
8271,C_618901,P_4822
8272,C_618948,P_12777
8273,C_619067,P_17973
8274,C_619386,P_14546
8275,C_619614,P_1009
8276,C_61996,P_745
8277,C_620010,P_35570
8278,C_620361,P_2211
8279,C_621488,P_7819
8280,C_621682,P_14546
8281,C_622020,P_14546
8282,C_622275,P_40519
8283,C_622404,P_25158
8284,C_622857,P_14546
8285,C_622911,P_21295
8286,C_623072,P_3135
8287,C_623148,P_7819
8288,C_62367,P_39619
8289,C_623834,P_40519
8290,C_623871,P_7030
8291,C_624077,P_14546
8292,C_624265,P_7819
8293,C_624363,P_10235
8294,C_624640,P_12777
8295,C_62500,P_18442
8296,C_625127,P_44807
8297,C_625423,P_3137
8298,C_625605,P_28649
8299,C_625636,P_14546
8300,C_625715,P_4822
8301,C_626125,P_18407
8302,C_626361,P_26007
8303,C_626555,P_4235
8304,C_62691,P_9168
8305,C_627047,P_14546
8306,C_627298,P_40217
8307,C_627774,P_21495
8308,C_627786,P_4919
8309,C_628232,P_19266
8310,C_628248,P_10769
8311,C_628358,P_7819
8312,C_628709,P_14546
8313,C_629106,P_26559
8314,C_629494,P_14546
8315,C_62976,P_42067
8316,C_629841,P_7819
8317,C_629859,P_12777
8318,C_63010,P_9899
8319,C_630209,P_14546
8320,C_630413,P_7819
8321,C_631100,P_14838
8322,C_631743,P_4919
8323,C_631934,P_14546
8324,C_632109,P_25547
8325,C_63298,P_7819
8326,C_633061,P_17556
8327,C_633295,P_7819
8328,C_63333,P_44255
8329,C_63356,P_7819
8330,C_633741,P_6055
8331,C_634007,P_14546
8332,C_634411,P_5844
8333,C_634743,P_12848
8334,C_634941,P_12777
8335,C_634944,P_4822
8336,C_634962,P_7819
8337,C_635217,P_17038
8338,C_635377,P_4892
8339,C_636505,P_14591
8340,C_636608,P_456
8341,C_636802,P_12777
8342,C_637219,P_12777
8343,C_637874,P_12777
8344,C_637907,P_28282
8345,C_638160,P_14546
8346,C_638247,P_14838
8347,C_638979,P_7819
8348,C_639230,P_7819
8349,C_639359,P_2147
8350,C_639439,P_13838
8351,C_639470,P_7819
8352,C_639801,P_14546
8353,C_640713,P_14546
8354,C_640721,P_15509
8355,C_640952,P_43292
8356,C_64106,P_7007
8357,C_641403,P_16579
8358,C_641473,P_7819
8359,C_641642,P_14546
8360,C_64213,P_7819
8361,C_642232,P_12777
8362,C_642249,P_3077
8363,C_64236,P_33758
8364,C_642806,P_12777
8365,C_643143,P_2211
8366,C_643363,P_7819
8367,C_643381,P_7302
8368,C_643734,P_14591
8369,C_643872,P_29118
8370,C_643887,P_7819
8371,C_643911,P_7819
8372,C_64412,P_7537
8373,C_644379,P_8677
8374,C_644400,P_7819
8375,C_644403,P_44256
8376,C_644885,P_12928
8377,C_645268,P_30644
8378,C_645647,P_471
8379,C_645946,P_7819
8380,C_646005,P_7819
8381,C_646319,P_28169
8382,C_646621,P_12777
8383,C_646774,P_7819
8384,C_646878,P_7819
8385,C_647066,P_37206
8386,C_647399,P_35586
8387,C_648150,P_16717
8388,C_648347,P_30644
8389,C_648551,P_12848
8390,C_64871,P_44256
8391,C_649300,P_12777
8392,C_649627,P_14546
8393,C_649974,P_14546
8394,C_650240,P_16579
8395,C_650369,P_4822
8396,C_650427,P_16717
8397,C_650447,P_456
8398,C_650741,P_7819
8399,C_650822,P_26088
8400,C_651053,P_12777
8401,C_651110,P_9032
8402,C_651163,P_5014
8403,C_65144,P_7819
8404,C_652389,P_2413
8405,C_652467,P_12777
8406,C_65258,P_2211
8407,C_653452,P_14546
8408,C_653496,P_33704
8409,C_653660,P_35196
8410,C_653661,P_150
8411,C_653798,P_31978
8412,C_654375,P_12777
8413,C_654385,P_7819
8414,C_654490,P_25816
8415,C_654697,P_16717
8416,C_654814,P_14546
8417,C_654926,P_35379
8418,C_655303,P_12847
8419,C_655518,P_12777
8420,C_655551,P_7819
8421,C_655790,P_7819
8422,C_655840,P_38008
8423,C_655906,P_41989
8424,C_656095,P_25198
8425,C_656161,P_40519
8426,C_656334,P_7819
8427,C_656339,P_34933
8428,C_65706,P_12777
8429,C_657191,P_20510
8430,C_657554,P_14546
8431,C_657681,P_19460
8432,C_657694,P_16516
8433,C_657792,P_14546
8434,C_658004,P_27650
8435,C_658046,P_32355
8436,C_658123,P_22121
8437,C_658525,P_10799
8438,C_658606,P_38110
8439,C_658667,P_7819
8440,C_658681,P_14546
8441,C_658771,P_1926
8442,C_659138,P_5148
8443,C_659313,P_11741
8444,C_659400,P_12777
8445,C_659552,P_7819
8446,C_660025,P_2226
8447,C_660529,P_14546
8448,C_660705,P_2374
8449,C_660755,P_4822
8450,C_661063,P_14546
8451,C_661140,P_3607
8452,C_661143,P_23592
8453,C_661152,P_31095
8454,C_661191,P_7819
8455,C_661841,P_4822
8456,C_661842,P_17875
8457,C_662264,P_7819
8458,C_662415,P_44255
8459,C_662616,P_10107
8460,C_662762,P_7819
8461,C_662995,P_7819
8462,C_663705,P_28381
8463,C_663844,P_14546
8464,C_663993,P_5148
8465,C_664052,P_2937
8466,C_664171,P_9741
8467,C_66444,P_29640
8468,C_664787,P_12777
8469,C_664853,P_2211
8470,C_665041,P_7819
8471,C_665106,P_16717
8472,C_665664,P_33389
8473,C_665673,P_7819
8474,C_665920,P_1997
8475,C_666757,P_27450
8476,C_66694,P_38008
8477,C_6670,P_21600
8478,C_66708,P_37285
8479,C_667190,P_7819
8480,C_667467,P_9168
8481,C_66770,P_14546
8482,C_667718,P_7819
8483,C_667807,P_16717
8484,C_66791,P_7819
8485,C_66864,P_7114
8486,C_668647,P_38224
8487,C_668977,P_26113
8488,C_669132,P_17050
8489,C_669729,P_7819
8490,C_669909,P_12777
8491,C_670582,P_14546
8492,C_670948,P_14546
8493,C_670959,P_44268
8494,C_671268,P_40568
8495,C_6714,P_3506
8496,C_671589,P_10109
8497,C_671616,P_17168
8498,C_67222,P_44298
8499,C_672390,P_30643
8500,C_672433,P_27726
8501,C_672577,P_12777
8502,C_672823,P_20510
8503,C_672963,P_7819
8504,C_673083,P_44439
8505,C_673247,P_24255
8506,C_673298,P_7819
8507,C_673429,P_4919
8508,C_673693,P_14546
8509,C_673832,P_9169
8510,C_673946,P_9459
8511,C_67402,P_43980
8512,C_674033,P_36062
8513,C_674144,P_17987
8514,C_674152,P_12777
8515,C_674678,P_36130
8516,C_674699,P_7819
8517,C_675263,P_18532
8518,C_675445,P_7819
8519,C_675490,P_7819
8520,C_675723,P_7819
8521,C_675786,P_4919
8522,C_67614,P_14546
8523,C_676198,P_7819
8524,C_676481,P_458
8525,C_677369,P_31707
8526,C_678156,P_42256
8527,C_678247,P_6008
8528,C_678804,P_35043
8529,C_678906,P_35208
8530,C_679047,P_14546
8531,C_679870,P_7819
8532,C_680193,P_14546
8533,C_68048,P_37635
8534,C_680562,P_7954
8535,C_681383,P_14546
8536,C_681404,P_7782
8537,C_681489,P_40519
8538,C_681777,P_9766
8539,C_681850,P_14546
8540,C_681853,P_14546
8541,C_681866,P_4822
8542,C_681916,P_32270
8543,C_681999,P_9168
8544,C_682003,P_359
8545,C_682563,P_2423
8546,C_682572,P_4822
8547,C_682832,P_10326
8548,C_682888,P_20638
8549,C_683038,P_9168
8550,C_683650,P_12777
8551,C_68367,P_7819
8552,C_683989,P_14546
8553,C_683994,P_7819
8554,C_684078,P_7819
8555,C_684192,P_7819
8556,C_684250,P_12777
8557,C_684634,P_7819
8558,C_685144,P_25749
8559,C_685223,P_7819
8560,C_68535,P_14546
8561,C_685525,P_34439
8562,C_685530,P_16802
8563,C_685576,P_18880
8564,C_685713,P_14107
8565,C_686085,P_7819
8566,C_68612,P_14546
8567,C_68622,P_12777
8568,C_686315,P_3343
8569,C_686792,P_1128
8570,C_686945,P_132
8571,C_687772,P_8625
8572,C_687939,P_14546
8573,C_68797,P_20231
8574,C_688020,P_6201
8575,C_688085,P_4822
8576,C_688102,P_11986
8577,C_688270,P_7819
8578,C_68848,P_13963
8579,C_688945,P_33758
8580,C_689102,P_40568
8581,C_689265,P_7819
8582,C_68933,P_18958
8583,C_689374,P_14546
8584,C_689499,P_14546
8585,C_689972,P_4822
8586,C_690019,P_33819
8587,C_690066,P_7819
8588,C_690109,P_39435
8589,C_690183,P_14546
8590,C_690479,P_16717
8591,C_690696,P_29640
8592,C_690867,P_7819
8593,C_69160,P_30871
8594,C_691931,P_3702
8595,C_692091,P_7819
8596,C_692157,P_7819
8597,C_692603,P_7819
8598,C_69315,P_7819
8599,C_69379,P_34780
8600,C_693815,P_25710
8601,C_694280,P_662
8602,C_694503,P_7819
8603,C_695234,P_7819
8604,C_695553,P_33904
8605,C_695890,P_31643
8606,C_696347,P_4968
8607,C_696560,P_7819
8608,C_696707,P_7819
8609,C_69676,P_5237
8610,C_696999,P_7819
8611,C_6970,P_14546
8612,C_697347,P_12777
8613,C_697397,P_32229
8614,C_697974,P_4822
8615,C_698414,P_7819
8616,C_698664,P_12777
8617,C_699065,P_19711
8618,C_699173,P_7819
8619,C_699434,P_4822
8620,C_699529,P_36062
8621,C_699563,P_7190
8622,C_699767,P_9169
8623,C_700571,P_44184
8624,C_700621,P_13901
8625,C_70152,P_697
8626,C_702566,P_456
8627,C_702572,P_7819
8628,C_70276,P_9102
8629,C_703029,P_14546
8630,C_703042,P_14829
8631,C_703468,P_456
8632,C_703482,P_12777
8633,C_703796,P_8625
8634,C_703877,P_18599
8635,C_703913,P_31020
8636,C_703971,P_12777
8637,C_704150,P_35220
8638,C_704376,P_8625
8639,C_704906,P_7819
8640,C_705041,P_31947
8641,C_705166,P_12777
8642,C_705197,P_34387
8643,C_705403,P_7819
8644,C_705548,P_30590
8645,C_705706,P_14546
8646,C_705811,P_14591
8647,C_706749,P_14546
8648,C_707378,P_7819
8649,C_70787,P_38105
8650,C_708008,P_7819
8651,C_708066,P_12777
8652,C_708615,P_14546
8653,C_709085,P_17051
8654,C_70958,P_12256
8655,C_70990,P_9871
8656,C_710388,P_13222
8657,C_710490,P_4822
8658,C_710718,P_35733
8659,C_7110,P_7871
8660,C_71109,P_14546
8661,C_711144,P_12777
8662,C_711154,P_14546
8663,C_711219,P_9168
8664,C_711501,P_4822
8665,C_711544,P_1926
8666,C_711805,P_4822
8667,C_711815,P_15363
8668,C_712563,P_14591
8669,C_712807,P_7819
8670,C_713005,P_1388
8671,C_713269,P_4822
8672,C_713331,P_17001
8673,C_713352,P_44255
8674,C_71346,P_7819
8675,C_713776,P_2566
8676,C_713984,P_27628
8677,C_713992,P_12777
8678,C_714717,P_14546
8679,C_714976,P_4822
8680,C_71504,P_8791
8681,C_715070,P_7819
8682,C_715717,P_38284
8683,C_716056,P_14546
8684,C_716180,P_12777
8685,C_716783,P_35006
8686,C_717097,P_37246
8687,C_717291,P_37615
8688,C_717584,P_27058
8689,C_717608,P_4822
8690,C_718191,P_35224
8691,C_718418,P_16717
8692,C_718525,P_7819
8693,C_718843,P_15687
8694,C_718994,P_7819
8695,C_719211,P_9168
8696,C_719587,P_7819
8697,C_719688,P_27114
8698,C_719727,P_370
8699,C_719866,P_9168
8700,C_719961,P_8465
